titulo,valor
Não Tem Embaraço,152
A Peleja do Cavaco Com o Bumbo,152
Na Mesma Medida,152
O Que Eu Faço Amanhã,152
Mambo #5,152
Preto e Branco,152
Sonhar Não Custa Nada! Ou Quase Nada,152
Joaozinho Boa Pinta,152
Baralho Novo,152
Voce Vai Ver,152
Pra Não Dar Bandeira,152
Jimi Renda,152
Chora Chora,152
Vaso ruim,152
Me deixa ficar,152
Da zona norte à zona sul,152
Nossos Momentos,152
Castelo De Ilusao,152
Titanium (feat. Sia),152
Jorge da Capadócia,152
Coisa mais Linda,152
Oi,152
Pedra Preciosa,152
Estrela da Madureira,152
Setas do Destino,152
Aganju,152
Recado Que Maria Mandou,152
Flor do Meu Bairro,152
Vai (Menina Amanhã de Manhã),152
Rendição,152
A Correnteza,152
Fumo,152
Dona Maria do Babado,152
Jeito Felino,152
Coracao Apaixonado,152
Skindo Skindo,152
"Eu, Você e Mais Ninguém",152
Na Palma da Mão,152
A Felicidade,152
That's What I Like,152
Dona Rosa,152
Caminhos Cruzados,152
Na Mesma Rua,152
Marcha / Rancho da Benção,152
Sol de Primavera,152
Não Sou Mais Aquele,152
Nao Vou Pra Casa,152
Talismã da Sorte,152
Running,152
Negros Odores,152
Negro Zumbi,152
Menor de Rua,152
"Tenha Fe, Pois Amanha um Lindo Dia Vai Nascer",152
Convicção Tardia,152
E Onda Levou,152
Guerreiros do Bem,152
Vitor Virgulino,152
Bela Oxum,152
Negritude Axé,152
The Lazy Song,152
Danado de Bom (feat. Zeca Baleiro),152
Eu e a Brisa,152
Peito Ferido,152
Cadeira Vazia,152
E Menina (Hey Girl),152
Surge Dos Ventos,152
Rock Around the Clock,152
O Samba É Minha Cachaça,152
Coração a batucar,152
A Lua É de Lia,152
Doce Viagem,152
Não Chora Meu Bem,152
Tristeza Pede Bis,152
Parto do Poeta,152
Pegue pra Ela,152
Brisa Amena,152
Vejam Só,152
Visgo De Jaca,152
Nega Do Cabelo Duro,152
Caminho Sem Volta,152
Pisei Num Despacho (Pisei No Despacho),152
Domenica Domingava Num Domingo Linda Toda De Branco,152
Adocica,152
A Janela,152
Nesse Mesmo Lugar,152
Dias de Luta,152
Não Digo Amém,152
Já fui uma brasa,152
Bicho de Sete Cabeças,152
Boca do Lixo,152
Deita e Rola,152
M.C. Paixão,152
Treasure,152
"Tenha Fe, Pois Amanha um Lindo Dia Vai",152
Universidade Do Samba,152
Ewa,152
A Carne É Fraca (Acústico),152
"Dois Pra Lá, Dois Pra Cá / Qualquer Coisa ",152
Do Nada,152
A História de Lily Braun,152
Corpo fechado,152
Ninguem É De Ninguem,152
A Lua E Eu / Juventude Transviada,152
Bicho de Sete Cabeças II,152
Gás Neon,152
Não Cospe,152
Chica Chica Boom Chic,152
Dá Um Teco,152
O Tempo E O Rio / Tempo De Oxum,152
Vem zuar,152
Negão Negra,152
Vencedor,152
Neguinha,152
Depois de 2001,152
A Casa,152
Dama Tereza,152
Saudades Mil,152
Coraçao Vadio,152
"No Repique da Viola, na Toada Sertaneja",152
"See You Later, Alligator",152
Tempos Idos / A Mangueira É Muito Grande,152
Vou Levando,152
El manicero,152
Sensacional Brenda Lígia,152
Bicho De 7 Cabeças II,152
Me Dá... Me Dá,152
Maria do Samba,152
Vaca Profana,152
Shortinho Saint Tropez / Corazon Partio / Lua Vai,152
Valeu pra Aprender (Acústico),152
Vem Novamente,152
Nunca Tive,152
Terra de Jó,152
Super Freak,152
Céu Cor,152
Tem Que Ser Agora,152
O Samba Como Par,152
Real Love,152
E Agora?,152
Dor e dor,152
Summer,152
Juntos Somos Mais Fortes,152
Vai Se Arrepender,152
Ladeira Da Preguiça,152
Dor de Carnaval (feat. Céu),152
Tô Louco,152
Bohêmio,152
Double Barrel,152
Amigo Desleal,152
Veleiro,152
O Milagre,152
A Barca dos Corações Partidos,152
Deixa Estar (Ao Vivo),152
Capital Do Samba,152
O Velório Do Heitor,152
Pegar pelo pé,152
Papo Com Vovô,152
Natureza esperança,152
Real Situação,152
Atoladinha,152
De Como O Nego Doido Ficou Na Bronca,152
Pra que chorar / Consolação,152
Não Me Quebro À Toa,152
Prisioneiro Liberto,152
Umbabarauma (2010),152
Jandirá,152
O Passista & a Porta,152
Som na Sala,152
Mascarada/ Fica Esse Samba Comigo,152
Saudação à Iemanjá,152
Irreverência,152
Carangueijinho,152
Guerreiro Coração,152
"Sei La, a Vida Tem Sempre Razao",152
La Vem A Baiana,152
Me Dá A Penúltima,152
La Vem Salgueiro,152
A Fábrica De Sonhos,152
Guerreiro Caçador,152
Tanto Mar,152
Canta Brasil,152
Sentimento Indeciso,152
Planeta Umbigo,152
A Volta Da Fogueira,152
Chega de Promessa,152
O Acaso Não Tem Pressa,152
Senza paura,152
Divina Missão,152
Poesia com Malandragem,152
Incompatibilidade De Gênios,152
Divinhad'alho,152
A Vizinha Do Lado (The Next Door Neighbor),152
Tente a Sorte,152
Mel De Amor,152
Só Quero Sambar,152
Bate Pandeiro,152
Garças Pardas,152
Ou Ela Ou Eu,152
Parece Mentira,152
Zambelê,152
O Calor É Bom,152
Ousadia & Alegria (feat. Neymar),152
Eu Sei Portela,152
I Gotta Feeling,152
Lisbela e o Prisioneiro,152
Outra Vez,152
Yeah 3x,152
Yeah!,152
As Ayabas,152
Samba pra Três,152
Waiting on June,152
O Amor E Fogo,152
Pourquoi? (Nega Sem Sandalia),152
Pau,152
Chove,152
Mel e Mamão com açucar,152
Incerteza,152
Samba tradizionale / agora é cinzas / recomençar / leva meu samba / abre a janela / implorar / nega do cabelo duro / se ela quisesse,152
Macunaíma (Heróis de Nossa Gente),152
Eu Sei Que Vou Te Amar,152
Zana,152
Como Pode,152
Am I Wrong,152
Deu Separação,152
Cria do Lugar,152
Ponta de Lança Africano (Umbabarauma),152
Mulher Absoluta,152
Zelão,152
Rir (feat. Fatima Guedes),152
Eu Sou 157,152
Paçoca,152
Pé Do Lageiro (Aonde A Onça Mora),152
Bom Bonito E Barato,152
Sem Qualquer Tristeza,152
Palmas no Portao,152
Feitinha Pro Poeta (feat. Roberto Menescal),152
Amor de Pai,152
Faz Mais uma Vez Comigo,152
Anita,152
Bata da Vovó,152
A Vida Do Viajante,152
Camisa Listada,152
Boêmio 72,152
Moço das Cordas,152
Mpb Vl,152
Festa Brasileira (Batucada),152
Filhos da Luz,152
Entre o Futuro e o Passado,152
Ginga de Baile,152
Blusa Vermelha,152
Carapuça,152
Milho aos Pombos,152
(Abertura) Pout Porrit Favelas (Saudação às Favelas / O Morro Não Tem Vez / A Voz do Morro),152
Pátria Mata (Ao Vivo),152
Divisor de Águas / Minha Alegria,152
Torno À Repetir,152
Batalhão,152
Qui Nem Jiló,152
Eu Não Sou Leão,152
Gabriela,152
Deixa Rolar,152
Louca Paixão/Cartão Postal/Gamei,152
Chutando o Balde,152
Disse Alguém (All Of Me),152
Without You (feat. Usher),152
Desenho De Giz / Papel Marche,152
Imagine,152
Minhas madrugadas/Pecado Capital,152
Reverso,152
Rita Jeep,152
Ginga Brasília,152
O Começo,152
Cotidiano No.2,152
"Bom dia, bôa tarde, bôa noite amor",152
Amor Barato (Ao Vivo),152
Vida Noturna,152
Sofrer,152
Tudo de Bom,152
O Bem do Mar,152
Swing de campo grande,152
Esquadrao do Samba,152
Fala Ki É Noiz,152
What's on Your Mind (Pure Energy),152
Tático Cinza,152
Abismo,152
Who's Got the Paper,152
Louvação À Oxum,152
"Tá Tranquilo, Tá Favorável",152
"What'd I Say, Pt. 1 & 2",152
Vieram me Contar,152
Swing do Brasil,152
Essa Fase do Amor,152
Abertura,152
Todo Menino é um Rei,152
Cavalo Sem Dono Selvagem!,152
Something,152
Façanha,152
Pacato Cidadão,152
Mistério do Peito / De Sampa a São Luis,152
O Amor Nascerá Depois,152
Locked out of Heaven,152
Calix,152
"Amor, o Dono do Meu Caminho",152
Tchu Tchuca,152
Samba Makossa,152
"Gasolina, Óleo e Fogo ",152
Que Delicia É Você,152
Eu Kero Tá Contigo,152
Dança Velha,152
Melhores Momentos,152
Fazendo a Cabeça,152
Vamos fugir (Gimme Your Love),152
Todo Mundo Sabe / Tô Carente Meu Bem / Amor de Veneza / Porta pra Felicidade / História Combinada,152
Dançando Lambada,152
Rap É Poder,152
Rapaz Comum,152
Weep No More My Baby,152
A festa é da massa / Resumo / Lição de malandragem (Ao Vivo),152
Deixa a vida me levar,152
Estao Voltando as Flores,152
Bonfá Nova,152
Amor de Trapo e Farrapo,152
O Arvoredo,152
Samba Lelê,152
Esperando na janela,152
Bom Bom,152
Fica Comigo Esta noite,152
Cara Safada,152
Que Que Re Que Que,152
Astrolábio,152
Swing da Nega,152
Logunedé,152
Amor de Balada,152
Só Penso no Lar (Acústico),152
Ser Boêmio,152
Mainha Me Ensinou,152
Sandália da Nega,152
Ainda É Tempo,152
Medley: Vendedor De Bananas / Cosa Nostra / Bicho Do Mato,152
Mundo de Paz,152
Time perna de pau,152
Degradé (Acústico),152
Tu Mandas no Meu Coração,152
Fio de Prumo: Padê Onã,152
Tô Amando Você,152
Crisântemo,152
Onde É Que Fica?,152
Zé do caroço,152
Arroz e Feijão,152
My Pledge Of Love,152
Pode Até Durar,152
Palpite de Gafieira,152
Só de Patrão,152
Paixao,152
Esse Louco,152
Dança Da Cordinha,152
Sinal de Vida,152
Bolero De Satã,152
Ai! Que Saudades De Amélia,152
Santa Bárbara,152
Bom Dia Rio (Posto 6) [feat. Roberto Menescal],152
Barulhaê / Parei na Quebrada,152
Amor de Oxum,152
Samba de Orly,152
Meu Vício É Você,152
"Boa Noite/Nem A Lua/Vem Pro Samba, Meu Amor/Quando O Ensaio Começar",152
Arrastão,152
Ser Tão Só,152
Só no Lelê,152
Rio de Janeiro,152
Só o Osso,152
Grito De Alerta,152
Roubo do Cabrito,152
Samba da Bencao,152
Tarde Em Itapuã,152
Plantel,152
A Rainha do Samba,152
Embrulho,152
Fenix,152
Centro do Coração,152
Pra Lá de Legal,152
Bom Dia,152
Canto dos Cafezais,152
Pra Gente Se Encontrar de Novo / É Você / Primeiro Amor / Tempo de Aprender,152
Deus Me Proteja,152
Panela no Fogo,152
Samba Em Preludio,152
A Resposta Do Amigo Urso,152
Pedaço De Mim,152
Santo Maracatu,152
Arrastão,152
O Malandro,152
Grades do coração,152
Só chora quem ama,152
Como Eu Vou Deixar Você,152
Vá pro inferno com seu amor,152
Descamba pro Meu Coração,152
Depois Que Ela Chegou,152
Cerol na Mão,152
A Tonga da Mironga do Kabulete,152
Rather Be (feat. Jess Glynne),152
Sangue bom,152
Sem Auê,152
Medley: O Nosso Amor / A Felicidade,152
Mundo Multicor,152
Não Quero Mais Amar A Ninguém,141
Guerreiros do Bem,135
Futuros Amantes,128
Quase Que Eu Fico Lá,127
Passe Em Casa,127
História Pro Sinhôzinho,127
Acendeu a Vela / Majestade do Samba / A Comunidade Chegou,126
Dança Da Solidão,119
É Fogo,114
Na Onda da Maré,112
Eu e Você Sempre / Malandro (Ao Vivo),105
Um Homem Também Chora (Guerreiro Menino) [Ao Vivo],105
Já Tentei,105
Polivalente,104
Me deixa,103
Terceiro Ato,103
Sou Filho Único,102
Dona Do Meu Ser (Provar Do Seu Batom),100
Burguesinha,99
Entre Os Girassóis,98
Cidade Mulher,98
A Cera,97
Rima do Êta,97
Boa Sorte / Good Luck (feat. Ben Harper),96
Preço Da Traição/A Mulher Do Malandro,96
Lá Se Foi Meu Verão,96
Cadê a Farinha?,96
Rabo de Cometa,95
Camarão Que Dorme a Onda Leva / Deixa a Vida Me Levar (Ao Vivo),95
Conflito / Parabólica / Mary Lu,95
Partido em Três,94
Bons Momentos,94
Frevo Mulher (Ao VIvo),94
Azul Da Cor Do Mar,93
Doces Recordações,92
Peço Licença,92
Ta,92
Amado,91
Onde Está a Honestidade,90
Mudei de Idéia,90
Pela Décima Vez,90
Mocidade Independente,89
Verde e Rosa,89
É,88
400 Anos de Favela,88
Tereza,88
Ilusão Perdida,88
Pra Tudo Se Acabar na Quarta,87
Mina do Condomìnio,87
Quando Essa Onda Passar,86
Desacato,86
Berço de Sereia,86
O Que É o Que É,86
Tudo É Ilusão,85
Camisa 10 / Levaram a Nêga Dele / Feliz da Vida,85
Peçonha,85
Teimosa,85
Fraqueza,85
Alarme Falso,84
Minhas Razões,84
Relicário,84
Eu Quero Botar Meu Bloco Na Rua,84
Mas Que Doidice,84
Minha Viola,84
Maluco beleza,83
Bete Balanço,83
Eu sou feliz assim,83
Ainda É Cedo,83
É Ouro Só,82
Kilario,82
Pescador de ilusões,82
Por Onde Andei,82
Injuriado,81
Amor Malfazejo,81
Quero Ser Feliz Também,81
Mulher de fases,81
Ouro De Tolo,81
Nega Dina/ Diz Que Fui por Aí,81
Só Hoje,81
Peço a Deus,81
Na Ponta Do Laço,81
Sebastiana,81
Vira,81
Cordiais Saudações,80
O Segundo Sol,80
Tarde Em Itapoã,80
Samba Em Paz / A Voz Do Morro,80
Frevo Mulher,80
Lama nas ruas / É tanta,80
Soul Do Samba,80
Quem samba fica,80
Eu Já Posso Me Chamar Saudade,80
Flores Em Vida (Pra Nelson Cavaquinho),80
Por Quem Morreu de Amor,80
Quase Sem Querer,80
A Gira,80
Pelados Em Santos,80
Sujou / Numa cidade muito longe daqui (Polícia e bandido),80
Me Adora,80
Pra Você Guardei O Amor,80
Amor pra recomeçar,79
Empoeirado,79
Na Sua Estante,79
A mais pedida (Participação especial de Érica Martins),79
Irmãos de Fé,79
Tape Deck / Quatro Tora de Queijo / Destino de Maria / Saco Cheio / Mestre Guará / No Calor dos Salões,79
All Star,79
Nas Ondas Da Noite,79
Folhetim,79
Velho Estácio,79
Resposta,79
Monte Castelo,79
Amor Proíbido,79
"Do leme ao pontal (Tomo guaraná, suco de caju, goiabada para a sobremesa)",79
Bonita,79
Quando Gira o Mundo,79
A Festa,79
Tudo Bem,79
Da,79
Balada do Amor Inabalável,79
Acreditar / Tristeza / Nó cego,79
Velha Guarda da Mangueira (Ao Vivo),79
Bijuterias,79
Vou Deixar,79
Água de Poço,79
As Cores De Abril,79
Primeiro Amor (Ao Vivo),79
A Simplicidade De Um Rei,79
Moro Lá / Pretas Brancas e Morenas,79
Tempos Modernos,79
Minha Vida Melhorou,79
Você Endoideceu Meu Coração,79
Os Cegos do Castelo,79
"Liberdade, Liberdade, Abra as Asas Sobre Nós",79
Sambista de Fé,79
Ai Ai Ai,79
Eu Canto Samba (Versão Acústica),79
Liberdade Pra Dentro da Cabeça,79
Meu Erro,79
Velho Bandido,79
Luz Dos Olhos,79
"É, João",79
Me Dá um Dó,79
Sutilmente,79
Errei,79
Manda Áudio (Ao Vivo),79
Feira de Mangaio (Ao Vivo),79
Canção Pra Você Viver Mais,79
Faz Até Demais,79
Sweet Child O' Mine,79
Inconstante,79
Se Quiser Valer,78
Cuidado Com O Bulldog,78
Numa sala de reboco / Quando chega o verão / Eu só quero um xodó,78
Lá Vai Forró,78
Descobridor dos sete mares,78
Numa Cidade Muito Longe Daqui / Polícia e Bandido,78
O Poeta E O Cobertor,78
Porto Solidão,78
Por Onde For,78
Diacho De Dor (Que Diacho De Dor),78
Aquarela,78
Hipnose,78
Amolação,78
Por Quem Merece Amor,78
Bagulho no Bumba,78
Um A Um,78
Amor no Coração,78
A Matemática do Amor,78
Quarto De Tereza,78
Trem das Onze/ Tristeza/ Bom Dia,78
Dança do Desemprego,78
"Nois tropica, mas não cai",78
País tropical / Spiro giro,78
Amor meu grande amor,78
Gamelera,78
Cabelos Brancos,78
Olha a Barriguinha (Ao Vivo),78
Para Viver Um Grande Amor / Tarde Em Itapoã,78
"O Que É, O Que É ",78
How Can I Go On,78
Barulho de Fafá,78
Robocop Gay,78
"Jurar, Jurei",78
Cesteiro,78
Feminismo No Estácio,78
Cartola,78
Primeiro Amor,78
Glorioso Santo Antonio,78
A Rainha Ginga,78
Minha filosofia,78
Por você,78
London Calling,78
Alvorada Voraz,78
Ela É Bipolar,78
Amigo É Pra Essas Coisas,78
Romance Com Safadeza,78
Envelheço na cidade,78
Não Fala De Maria,78
Carolina Carol Bela,78
Não Merece Compaixão,78
Conquero,78
Passa Lá,78
Quem Vem Lá,78
Passarinhos,78
Pé de Vento,78
Vidigal,78
Inquilina,78
Connected,78
Bye Bye Tristeza,78
Ogum De Malê,78
Ainda vou ler nos jornais,78
Dona Flor E Seus Dois Maridos,78
Vai e Chora / Eu Já Te Quis um Dia / Pra Você Escutar,78
Corredeiras da Paixão,78
Bala perdida,78
Bate Coração,78
Pernalonga,78
Pai Orixá,78
1406,78
Meia Noite,78
Te Ver,78
Ladinho,78
Pranto Livre,78
Sexto Sentido,78
Dona Maria,78
O Teu Chamego / Quem Ama,78
Uber,78
Pout Pourri: O Samba Da Minha Terra,78
Foguete,78
Meiota,78
Morte do Amor,78
Já Sei Namorar,78
Consciência,78
Carnavalia,78
Carece de Explicação,78
Aponte,78
Maldita Hora,78
Conceição da Praia,78
Vem Sambar / Pagode Safado / De Descer,78
Não Me Entrego a Mais Ninguém,78
Coração (Ao Vivo),78
Show De Recaída,78
Fogo Amigo,78
Metade de Mim,78
"Camila, Camila",78
Marinheiro (Ao Vivo),78
Preciso Desse Mel / Mundo de Ilusão,78
Gin Fizz,78
Oi Nego (Não Vai Dar Parte 3),78
Ai Que Saudades Da Amelia,78
Diga Que Valeu,78
O Samba Vive,78
Fácil,78
Jackie Tequila,78
Zóio De Lula,78
A Mais Pedida,78
Lugares Proibidos,78
Gol Anulado,78
Canção Noturna,78
A Caminho do Bem Viver,78
Ayo Technology,78
Cuidado Com a Outra / O Sol Nascerá,78
Explode Coração,78
Acerto de Contas,77
Malandro É Malandro Mesmo,76
Insensato Destino / Conselho / O Show Tem Que Continuar,74
Samba de rosa pra Salvador,72
Universo De Prazer,69
O Surdo / Pandeiro É Meu Nome / Não Deixe O Samba Morrer,69
Rapaz Do Violão,68
Bendita,66
És Partideiro?,66
Se Você Me Der a Mão / Valeu Raoni,66
Aniversário do Tarzan,66
Pedido Pra Nossa Senhora,65
Bye Bye Tristeza,65
Corpo e alma,64
Engano,63
Cabeça Que Não Tem Juízo / Falador Passa Mal,62
Carta Branca,62
Palhaço / Degraus da Vida / Rugas / Notícias / Folhas Caídas / Luz Negra / A Flor e o Espinho / Quando Eu Me Chamar Saudade,61
Não Leve A Mal,61
Na Linha do Mar,61
Eu Vou Botar Teu Nome Na Macumba,60
O Último Bloco,60
Já Deu,59
Folhas de Outono,59
Maltratar Não É Direito,59
Eu Prefiro Acreditar / A Voz do Brasil / Nascente da Paz,59
Fogo Na Roupa,59
Tristeza Pé no Chão,58
4 da Manhã,58
Sentimento Perdido,58
Saudaçãp a Toco Preto,58
Companheiro,56
Agradecer e Abraçar,55
Carta de Amor (Ao Vivo),55
Dilemas do Universo,55
Meu Drama (Senhora Tentação),54
Mama África,54
Saudosa Maloca / Despejo na Favela,54
Vivo Isolado No Mundo / Vai Vadiar,54
Insônia,54
Peruca de Touro,54
Mineira / Um Ser de Luz,54
Encontros Cariocas,54
Já Sei Namorar,54
Fui ao Dentista,53
Se Parasse De Chover,53
Mangueirense Feliz,53
Mulher Ingrata,52
Gari Padrão,52
Verão Pra Te Aquecer,51
Colina Maldita (feat. Genaro),51
Pega Eu (O Supra Sumo da Honestidade) (Ao Vivo),51
Lenha,51
Quem de nós Dois (La Mia Storia Tra Le Dita),51
Fogo e Paixão,51
Vilarejo,51
Portela na Avenida,51
Da Serrinha,51
Coração Imprudente,51
Portela Desde os Tempos de Criança,50
Tempo de Amar,50
Baixada,50
Perfume e música,50
Viola de Penedo,50
"Beija, Me Beija ",50
Marca Registrada,50
Na Paz do Congá,50
João e Maria,50
Tô na Boa,50
É Doce Morrer No Mar,50
Nega Besta,50
Várias Queixas,50
Mente Ao Meu Coração,49
Leva na Moral,49
O Meu Amor,49
Flor da Lua,49
O Que É? o Que É?,49
PT saudações,49
Sabiá de Mangueira,49
Amor Verde e Rosa,49
Nos Teus Olhos,49
Minha,49
Pra Você Voltar / Água Benta / Gente Malvada,49
O Grande Amor da Minha Vida (Convite de Casamento),49
Axé de ianga,49
Xiquexique,49
Bem melhor que você,49
Não Se Ganha Se Não Quiser,49
Marvin,49
Um Chorinho,48
Nó Cego,48
"Mané, o Mestre Sala",48
Sonho De Amor,48
Tô Que Nem Jau,48
Samba Na Sola,48
Feirinha Sem Confusão,48
Maria da Penha,48
Carcará,48
Não Vá Embora,48
Boa Hora,48
Não Demore,48
O Dia Do Nosso Amor,48
Água do Rio (Só Resta Saudade),48
Ladeira do chapelão,48
Cocada,48
Negra Ângela,48
"Bum, Bum Paticumbum Prugurundum",48
Encanteria,48
Ainda Lembro,48
O Quereres,48
À Francesa,48
Um dia de domingo,48
Erê,48
Na Minha Quebrada (Sixteen Tons),48
Poder Da Criaçao,48
Regras do Coração,48
Sorri (Smile),48
Dona da minha alegria,48
Na Paz de Deus,48
Samba Do Brasil,48
Entretanto,48
Ai Que Saudade d'Ocê,48
Alta Noite,48
Por Enquanto,48
Bandeira da Fé,48
Nas Veias do Brasil / Kizomba (A Festa da Raça),48
Já Era (Palavra),48
Isto Aqui o Que É?,47
MEGATRON,47
Mulheres de Atenas,47
Perseguir A Paz,47
Praça 14 Bis,47
Enquanto Houver Sol,47
Enquanto Isso (feat. Laurie Anderson),47
Nem Cinco Minutos Guardados,47
Décima Sexta Estação,47
Vai Saudade,47
