titulo,valor
Querendo Futicar,4
Paradise,4
Jessica,4
Quer mais?,4
Momentos / Ilusão / Não Foi a Toa / Antes de Dizer Adeus,4
Flor de Lis,4
Se Não Quer Me Amar,4
Dorme aí (Participação especial Livinho),4
Agora É Tudo Meu,4
Tereza Aragão,4
Quer Casar Comigo,4
Pot Pourri de Pagode: Pagode na Poesia / Grito de Liberdade! / Sede de Mudança / A Sereia e o Nego ď água / Trono da Saudade!,4
Bem Que Podia,4
Zero Boi,4
Moleque Atrevido,4
Me Beija Com Raiva,4
Quem é Seu Favorito,4
Dorme Bem,4
Mood (feat. Iann Dior),4
Quero Mudança,4
Haja Amor,4
Dor de Amor,4
Assino Com X,4
Morena Proibida,4
Tô No Soro,4
Ela E Dog,4
Lua De Ogum,4
Se Eu Tiver Solteiro,4
A Vida É um Rio,4
1800 Colinas (Mil E Oitocentas Colinas),4
A Flor da Pele,4
Sua cara (feat. Anitta & Pabllo Vittar),4
Se For Arrumar Alguém,4
Dor de Cotovelo,4
Me & You (feat. IRO),4
Hormônios,4
Tô Por Aí,4
Jardim Secreto,4
Paredão das Amigas,4
"Nóis É Jeca, Mais Nóis É Jóia",4
Mordeu o Arame,4
Se Leonardo da vinte,4
Núvem de Lágrimas,4
Quero Sentir de Novo,4
Teu Abraço,4
Se Me Chamar Eu Vou,4
Quero Que Tu Vá,4
Molejinho,4
Zamba Ben,4
Joga O Laço,4
Entre tapas e beijos,4
Além da Razão,4
Cuidado Cupido,4
De São Paulo a Belém,4
Berimbau Automotivo: Toma Sequência de Tapa na Cara,4
Missões,4
Eu Quero Farra,4
Missão Cumprida,4
Paquerei,4
Ferreirinha,4
Diário do Caipira,4
Guerreiro da Poesia,4
Tempo De Alegria,4
Quem Me Viu Quem Me Vê,4
PotPourri E O TCHAN,4
Se as Moda é Boa,4
Vem Vem,4
Quem Mandou Chamar,4
Quem Mando Tu Terminar? (To Bonito To Né?),4
Com Todos Menos Comigo (Komm Doch Noch Mal),4
Bora,4
O Ipê e o Prisioneiro,4
Guerra fria,4
Eu Quero Só Você,4
Vem Salvar Meu Dia,4
Quem Falou Que Eu Não Amo,4
Voltar Pra Que?,4
O Dono Da Zorra Toda,4
Um Beijo,4
Diana,4
O Carioca / Etiqueta,4
Modão de Cabra Macho,4
Sun Goes Down,4
Tentei Te Esquecer/Coração Está Em Pedaços/Fica Comigo,4
Pot Pourri: Desliga e Vem / Eu Choro,4
Destino de Violeiro,4
Dama de Vermelho / Fruto Especial / Esta Noite Eu Queria Que Mundo Acabasse,4
Errei Com Você,4
Joga pra Mim,4
Do Fundo Do Nosso Quintal/ Quando Eu Contar,4
Quem me Colocou pra Beber,4
Ciúme da Porra,4
Sunday Bloody Sunday (Ao Vivo),4
Moda Dolorida,4
Mistérios do Coração,4
Um Anjo,4
Cuidado Cupido (feat. Luan Santana) [Ao Vivo],4
Ciúme Lento,4
Dou Não Dou,4
Dou a Vida por um Beijo,4
Eu Que Sabotei,4
Para de Sumir,4
"Mochila Nas Costas, Radinho Na Cintura",4
Attention,4
Bem a Vontade (Em Casa),4
Sunshine,4
Homem Perfeito / Utopia,4
Te Amar Sem Medo (Ao Vivo),4
Logo Eu,4
Deixa De Ser Tola,4
Vai Marchando,4
Balada,4
Fica Combinado,4
Sexo Falado,4
Olhos de Luar,4
Olá,4
Dói Demais (Ao Vivo),4
Disk Recaída,4
Separada,4
360 O Arrocha do Poder (Ao Vivo),4
Encaixe Perfeito,4
Vai Malandra,4
Metade do Fim,4
Sequencia de Vapo Vapo,4
Onde Não Tinha Espaço (Ao Vivo em Goiânia),4
Valeu a Pena,4
Onda,4
Melhor Amigo,4
Promete Que Cê Vai Pensar,4
Metade,4
Seu Polícia,4
Lençol dobrado,4
Watermelon Sugar,4
Preguiça,4
Baile de Favela,4
Bagaceira,4
Preocupa Não,4
Sexta Feira Rotineira,4
Como é Que Ta Aí em Casa?,4
Dano Moral,4
Olhos Coloridos,4
Só Mais uma Vez,4
PODE DANÇAR,4
Laço Venenoso,4
Baby Volta Pro Seu Nego,4
Grande Circo da Dor,4
Goiânia Me Espera,4
Vai Doer,4
Meia Noite E Um,4
A Noite do Ano,4
We Will Rock You / Sweet Dreams,4
Alo Paixao,4
Senta braba,4
Shallow,4
Olhares,4
Empurra Empurra,4
Lei da gravidade,4
Balança Mas Não Para,4
Senta pra Descansar,4
Cara de Pau / Amor Sem Juízo / Essa Tal Liberdade,4
Dói,4
Pré Pago,4
Meio Estranho,4
Overprotected,4
Leito De Estrelas,4
Enganador de Corações,4
Onde Não Tinha Espaço,4
Súplica Paixão,4
Pura Vaidade,4
Vê Se Não Demora (Versão 1),4
A Mala Esta Pronta,4
Gordinho Saliente,4
Preta,4
Baiano no côco,4
Chora Viola,4
Levo Comigo,4
Dança Comigo,4
Primeiro Amor (Ao Vivo),4
Só o Bagaço,4
Só no Socadão,4
Primeira Vez,4
A Mala É Falsa,4
E Daí,4
Serenando,4
Gostinho De Cerveja,4
Set do Dj Pedro 3.0,4
Carrinho De Mão,4
Liberdade sonhada,4
Menina,4
Liga Da Justiça (Mulher Maravilha),4
E Desse Jeito Que Eu Tô,4
Só da Você na Minha Vida / Vou Dormir na Rua / Quando o Amor É pra Valer,4
Seu Abrigo,4
Os Anjos Cantam,4
Só as Brabas,4
Só Vou Beber Mais Hoje (Vou Parar),4
Mensagem Pra Ela,4
Vai Ser Mancada,4
Onça de paletó,4
Mentalmente,4
Enchendo e Derramando,4
Mercy,4
Onde a Saudade Mora,4
Hit de Besta,4
"Eu, Meu Cavalo e Ela ",4
Pro Dia Nascer Feliz,4
Sertão vazio,4
Carinhosamente,4
Serumaninho,4
Só Se For Nós Dois,4
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),4
Ficar Com Você,4
Prisioneiros,4
Chorando Sozinho,4
Leva Eu,4
Coração,4
Hoje Eu To pro Crime,4
Ontem,4
Baiana Serrana/ Serei Teu Ioiô/ Vem Menina Moça,4
"Ontem, Hoje e Amanhã: Nascente: Mina de Fé ",4
Princesinha,4
"Vai Sacudir, Vai Abalar",4
"Vai Sacudir, Vai Abalar ",4
Seu Bombeiro (Ao Vivo),4
Será Que Tudo Acabou?,4
Cartas,4
Pura Verdade,4
O Sol Nascerá (A Sorrir),4
Boca Favorita,4
Pai João,4
Sem Medo De Ser Feliz,4
Pra Quem É De Sambar,4
Sem Medo de Ser Feliz,4
Boca Ocupada,4
Açúcar em Mim,4
O preço da glória,4
Quando Sábado Chegar,4
Quando Seu Namorado For Eu,4
Bijuteria,4
Pagou De Superada,4
Girls Like You (feat. Cardi B),4
Tapete Vermelho,4
Obsessão,4
La Belle De Jour,4
Meu Reino Encantado,4
Uptown Funk (feat. Bruno Mars),4
"Meu Recanto, Meu Paraiso",4
"Livre, Leve e Bobo ",4
"Entra Copo, Sai Copo ",4
Obrigado Amor,4
Sem Pudor / O Mal Já Passou / Nada Haver / Volta por Cima,4
Dancin (feat. Luvli),4
Velha Infancia,4
Sem Razão (Acústico),4
Quando A Chuva Passar,4
De Conchinha Com a Solidão,4
Amor no Chão,4
Eu Tô Zen,4
Pai Véio 171,4
Boiada cuiabana,4
Ginga (Participação especial de Rincon Sapiência),4
Quarentena de Amor,4
Me Salva,4
Tchuco No Tchaco / Personal,4
Bang,4
Mi Mitad (Take Me Now),4
A Gente Tá Separando,4
Uma Vez,4
Tchau pra Quem Namora,4
Tchau e Bença,4
Symphonia,4
O Trono da Saudade,4
Tchau Tchau Brigado,4
Ditado sertanejo,4
Entre Quatro Paredes,4
Umbrella,4
Alô Som (feat. Maiara & Maraisa),4
Completou,4
Sem Explicação,4
Wild Thoughts (feat. Rihanna & Bryson Tiller),4
Paixão Desenfreada,4
Azulão do reino encantado,4
Boca de Pêlo,4
Meu desejo,4
Pagodera,4
Laco Aberto,4
Meu Coração É Besta,4
A Nova Loira Do Tchan,4
Filho da liberdade,4
Disque Tchan (Alô E Tchan),4
Vagalumes,4
Exemplo de humildade,4
Enquanto Eu Brindo Cê Chora,4
Oitava Maravilha,4
Alguns Defeitos,4
Cartório,4
Sem vestígios / Perfeição / Com você tô completo (Ao Vivo),4
Meu Eu em Você,4
Old Town Road,4
Pagode Do Gago,4
Sempre Assim,4
Vaso de Honra,4
Página Virada,4
Meu Deus Não Falha,4
Pá Pá Pá,4
Puxando Lança no Barco Cheio de Piranha,4
"Baby Doll ""Lilás""",4
Lirirrixa,4
Senhor Do Tempo,4
Olha Ela,4
De Lance A Love,4
40 Linhas (feat. Matheus & Kauan),4
Mega Rave Automotiva,4
Sensacional,4
Ebony and Ivory (Ao Vivo Na Fonte Nova),4
"Sem ataque, Sem defesa ",4
Dandalunda,4
Churrasco em Família,4
Dá nada não,4
Dancing Queen,4
Tanto Amor que Nem Sei,4
Vara de Marmelo,4
Sem Rodeios,4
Combustível,4
Pagode na Praça,4
Pra Te Fazer Lembrar,4
Oh Nanana,4
Amor dividido,4
Algo Em Comum,4
Amor de Índio / Todo Azul do Mar,4
Oh Novinha,4
Meu Nada,4
Oh Quem Voltou,4
Põe Ele pra Nanar,4
Vaqueiro da Zona Rural,4
Oh! Chuva,4
Pra Ter Você Aqui,4
Tamanho PPP (Sony Music Live),4
Vou Pegar,4
Copo e Cama,4
Amor de Que (Brega Funk Remix),4
Dá um Crédito Pra Mim,4
Dá um Minutinho pra Mim,4
Né,4
Encontro Das Aguas,4
Fazenda são francisco (Maior proeza),4
Timoneiro,4
Fuzuê,4
Bebeto Loteria/ Castelo De Cera/ Só Pra Contrariar,4
Fora do Eixo,4
Fazendinha,4
Você Não Sabe,4
Poeira Na Estrada,4
Sangue Novo,4
Sangue Novo / Gosto E Desgosto / Sangue Novo / Mineiro De Monte Belo / Viola Pagodeira,4
Ele É Real,4
A viola e o violeiro,4
Sou da Noite,4
Tua Boca / Supera / Desafio,4
Apaixonado / A Loira Do Carro Branco,4
Deus Quer,4
Frio da Madrugada,4
Fora de Cogitação,4
Poesia Acústica #5: Teu Popô,4
Coisas de Quem Ama,4
Calendário do Papai,4
Confronto,4
Santa Sara,4
Doce Viagem,4
Cadeira de Aço,4
Mãe Solteira,4
Amo Noite e Dia,4
Derivado do Álcool,4
Aquecendo a Nave,4
Tudo Menos Eu,4
Reinaldo da Viola (Ao Vivo),4
Música Toma Conta,4
Toma Toma,4
Fã,4
Sol e Sal,4
Dor de Amor,4
Mô Love (Ao Vivo),4
Galopeira,4
Beijinho de Brincadeira,4
Sambadinha,4
Eu Busco Uma Estrela (Yo Busco Una Estrella),4
Pode chorar,4
Sou Ronaldo,4
Mangueira De Todas As Gerações (feat. Alcione),4
Rei Leão,4
Noite De Azar,4
A Bem da Verdade,4
Você Não Me Esqueceu (Nem Muito Menos Eu),4
Vide Vida Marvada,4
Não Desgruda,4
Bêbado Famoso (Ao Vivo),4
Elas Gostam,4
As Mina Pira,4
As Lembranças Vão Na Mala,4
Som Brasil,4
De 4 Paredes,4
Social Narga e Piscina,4
Fazer o Proibido (Escondidinho),4
Doce Desejo,4
Tá Play,4
Virago,4
Recaí,4
Conselho de Pai,4
Deixa ele sofrer,4
Namorar pra Quê?​,4
As Novinhas Tão Sensacional,4
Musa Do Verão,4
Não Feche a Porta,4
Lá Vem O Alemão,4
Lá Vem Negão,4
Narguile (feat. Pok Sombra),4
Eu Feat. Você,4
Tia Nastácia,4
Brota Na Penha,4
A grande cilada,4
Bruninha,4
Coração Só Vê Você,4
Receita do Amor,4
Colo de Menina,4
Lábios Divididos,4
Redes Sociais,4
Esqueminha,4
Maldade,4
Curtição (Faz de Conta),4
Não Dá Tempo De Sofrer,4
Havana,4
Tá Me Provocando,4
Tu És Meu Amigo,4
Não Era Eu,4
A loira do carro branco,4
Check,4
Poker Face,4
Bêbados Unidos,4
Tá Na Mão de Deus,4
No Meu Corpo Cê Não Kicka Mais,4
Mais Além,4
Insana,4
Tá Namorando Com o Litro,4
Sonho,4
Saco Cheio,4
Arreia,4
Nunca Mais Eu Bebo,4
Tá Rodada,4
Samba Não Tem Preconceito,4
Eternamente / Eu Vou Te Amar / Eu Me Apaixonei pela Pessoa Errada / Teu Gredo,4
American Boy,4
Areia,4
A Cruz e a Espada,4
Perereca Suicida,4
Perfect,4
Admirável Gado Novo,4
Dona,4
Amor Calmo,4
Na batida,4
Dona Cleusa,4
Batuques do Meu Lugar,4
Tocando em Frente,4
Samba Pras Moças,4
Esse Cara Sou Eu,4
Aposto um Beijo,4
Dois Idiotas,4
Solinho Agressivo,4
Nossa Procura,4
Tocando Em Frente,4
Samba Quente / Olha o Samba Sinhá / Catinguelê / Quem Não Tem Cabelo / Aí Que Quebra a Rocha,4
Cafofo (feat. Gusttavo Lima),4
Planos Impossíveis,4
Retrato,4
Aperte o Play (Sony Music Live),4
Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita),4
Mamadeira,4
Armadilha / A Gente Bota pra Quebrar / Amor e Amizade (Acústico),4
Desabafo / Deixa Eu Dizer,4
Samba Adorador (Ao Vivo),4
Freak,4
Resto de uma Saudade,4
É Tudo Dela,4
Todas Pingas do Mundo,4
Magalenha,4
Dois Corações e uma História,4
Confidencial,4
Nosso Contrato,4
Nosso Fight,4
Todo Menino É Um Rei,4
Sonâmbulo (Do Nada Eu Apareço Na Balada),4
Butecologia,4
Franqueza,4
Fé no Pai,4
Plaque De 100,4
Nosso Infinito,4
Ilha Do Amor,4
República Pingaiada,4
Tudo que sonhamos,4
Coração Roubado,4
Reza Aí,4
Na Calada Da Noite,4
Idas e Voltas,4
In The End (Ao Vivo),4
Maloqueiro Ousado,4
In Time,4
Nossa Batucada,4
Faraó,4
Relação Aberta,4
Na Base Do Beijo / Manda Ver / Pra Abalar,4
In the End,4
Toma,4
Nova Era,4
10 Cascos,4
Cadê o Tal Ladrão,4
Na Barba Do Leão,4
Aparências,4
Adultério,4
Toma E Depois Desce,4
Maneira Errada,4
I Don't Care (with Justin Bieber),4
Bumbum de Ouro,4
Nada Se Compara,4
Amiga da Minha Irmã,4
Novo Endereço,4
Adrenalina,4
Novinha Sensacional,4
Abelha,4
Penso Em Você,4
Na Hora Da Paixao,4
1 de Abril,4
Nova Namorada,4
Coleção de Ex,4
Sou De Apaixonar,4
Repertório de Desculpas,4
Todo Sobra (Tá Por Fora),4
Faz Tempo (Ao Vivo),4
GPS,4
Nova York / O Que Tiver Que Vir Virá,4
Adore You,4
Ela Quer Pressão,4
Colcha de Algodão / Falando com os Astros,4
Nove Entre Dez,4
Adoro Te Beijar,4
Nada A Ver,4
Herdeiro de Deus,4
Dentro Do Meu Coração,4
Desbeija Minha Boca,4
Manuela,4
Naquele Mesmo Bar,4
Isaura,4
Coastline,4
Treat You Better,4
Não Traio Mais,4
Lugar Melhor Que BH / Magia E Mistério,4
Chegamos ao Fim,4
Com Amor,4
Feeling Good,4
Amor Ex Amor,4
Se Beijar Na Boca da Sapinho,4
Desconocidos,4
Mal Necessário,4
Rainha Da Noite,4
Devagar,4
Hey Hey Hey,4
Isso é Carência,4
Eu Me Livrei de Você (Chora Bebê),4
Cachasaudade,4
pot,4
A Festa Vai Começar,4
Réu Confesso,4
Por Te Amar Assim,4
Não Vou Aceitar,4
moça chique,4
Anunciação,4
Cachimbo da Paz (feat. Lulu Santos),4
Cobra venenosa,4
Viva A Vida!,4
Mais Que a Metade,4
Patricinha do Olho Azul / Alma de Pipa / Lembranças (Ao Vivo),4
Você Vai Voltar pra Mim (Ao Vivo),4
"Não Tem Tu, Vai Tu Mesmo",4
Troquinho,4
Tão de Repente,4
Eu Já Te Superei,4
Amor Eterno,4
Muito Bebo,4
Caminheiro,4
Por Onde Andará,4
Pior Que Possa Imaginar,4
Deixa Te Chamar de Meu Amor,4
Vixi Não Me Conhece,4
Rajadão,4
SET DJ GM 2.0,4
Garoto Zona Sul / Clínica Geral / Caçamba / Pimpolho / Fricote,4
Cabelo loiro,4
Batedeira Nela,4
Raiz de Todo Bem,4
Mudando de Assunto,4
Eu Me Rendo,4
Se Entrega,4
Romance Desapegado,4
chiquita suelta,4
Brasil Calor,4
Pingaiada,4
A Casa É Sua,4
Brasil Calor,4
Fala pra Geral,4
Antes Da Primeira Esquina,4
Se Eu Chorar,4
Mosquito,4
Estrada da vida,4
Iti Malia,4
Eu Mereço,4
Tô Com Uns Rolo Aí,4
Smile,4
Assim Que Se Faz,4
Morro de Saudade,4
Caminhonete,4
Morrendo de Amor,4
Partiu,4
Mastiga Abelha,4
Tô Melhor Solteiro,4
Somente Você,4
Pinga Ne Mim,4
eu me amo mais,4
Party Girl,4
Trilha,4
Motivo do Meu Samba,4
Rabetão no Paredão / Respeita,4
Deu Erro,4
Tô Comercial,4
Pilantragem,4
Movimento da sanfoninha,4
Stranger in a Foreign Land (Lalalalala),4
Rabeta no Chão,4
Nei Sei,4
Moves Like Jagger,4
A Filha Certinha,4
Someone You Loved,4
Não Vou Mentir,4
Raba Louca,4
Stronger,4
Tô Entrando pra Família,4
Nelore valente,4
"Viverei, Viverás (Ao Vivo)",4
Triste Sina,4
It's My Life,4
Por Um Minuto,4
Passa Esse Modão,4
Lutar Pelo Que E Meu,4
Todo Dia,4
Muito Mel Enjoa,4
Sobrenatural,4
Ao Vivo E A Cores,4
Pescador e Catireiro,4
I Wanna Do,4
Em Clima De Rodeio,4
Rockstar dos Fluxo,4
A amizade,4
Pontos de Exclamação,4
Tá Tudo Errado,4
Pecado,4
Luz Néon,4
Saudosa vida de peao,4
Devolve,4
Devolva,4
Amor E Amizade,4
Pescador e Catireiro / Meu Sítio Meu Paraíso / Paixão Não Me Maltrate,4
A Distância,4
Não Perdi Me Livrei,4
Da Música,4
A beleza do ponteio,4
A Distância Tá Maltratando,4
Marca Evidente / Pra Ter o Seu Amor,4
Invasões,4
Sonhei Que Tava Me Casando,4
Rodando Bocas,4
Não Quero Dinheiro (Só Quero Amar),4
Marca Evidente,4
No Batido do Pagode,4
Fecha o Porta Mala,4
Amor Distante / Inquilina de Violeiro,4
Chega (feat. Turma do Pagode),4
Harry Porra,4
Herói sem medalha,4
Chega No Swingue,4
Sabonete,4
Você Tá no Celular,4
Rodopiô,4
Viajo Nela,4
Gamei / Carona do Amor,4
Helicóptero,4
Tá Sobrando Amor,4
Funk Sofrência,4
Falido de Paixão,4
Deus Me Livre / Adoro Amar Você / Declaração de Amor,4
Fuscão Preto,4
Cabelo Pixaim,4
Paz,4
Água Mineral,4
Trapaças do amor,4
Camarão Que Dorme a Onda Leva (feat. Zeca Pagodinho),4
Cerveja De Garrafa,4
Deixa a Pepeca,4
Som Verdadeiro / Sou Brasileiro,4
Pega a Receita,4
Ponto Sem Nó,4
Saveiro,4
Foi Você,4
Esqueci / Amor à Três,4
Luzes de São Paulo,4
Briguei Com um Palhaço (feat. Gustavo Mioto),4
Ninguém É de Ninguém,4
A Deusa Dos Orixás,4
Via Crucis,4
Fuck You,4
Interrogações,4
Coração Medieval,4
Mendigando sentimento,3
Carro Velho,3
Outro Lugar,3
Coração Bipolar,3
"Bebe, Liga & Chora ",3
Gostoso Demais,3
Carteiro,3
Melhor Presente,3
Heart Attack,3
Valeu Demais (Ao Vivo),3
"Outro Dia, Outra História (feat.Lulu Santos)",3
Maluco beleza,3
A Casa da Vovó,3
Dingo Bell Sou Seu Papai Noel,3
Mega Sena,3
Faz Gostoso (feat. Anitta),3
Medo de Te Perder,3
PT saudações,3
Ela É Bipolar,3
All of Me,3
Piloto Automático,3
A Magestade o Pagode,3
POPSTAR (feat. Drake),3
A Cidade É Nossa (Ao Vivo),3
Maju,3
Mendigando Amor,3
Faz Assim Pra Mim,3
Vamos Beber,3
Bixinho,3
Deixa Eu Te Explicar,3
Sonhar Não Custa Nada,3
P. Da Vida,3
Bitter Sweet Symphony,3
Bebezona,3
Meiga e abusada,3
Blackout,3
Meiguice Descarada,3
Mala e Cuia,3
Malandro Rife,3
E eu não fui convidado,3
Mel na Boca,3
Ou Some Ou Soma (Ao Vivo),3
Soneto de Prazer,3
Violeira de Apache,3
Violeiro Sem Vida,3
Maliciosamente,3
Peter Pan,3
Pessoa X,3
Over Now (with The Weeknd),3
Sonho de Caboclo,3
Sonhos,3
Periguete,3
Persona Non Grata,3
Carro Velho,3
Os Penetra,3
Pertinho,3
Amiga Talarica,3
Pijama de Ursinho,3
Vai por Mim,3
Valerie,3
Fica Tudo Bem,3
Vive na Farra,3
Osso duro de roer,3
Blame (feat. John Newman),3
Perfect Symphony (Ed Sheeran & Andrea Bocelli),3
Só Me Dá Prazer / Na Palma da Mão,3
A Latinha,3
Dilúvio de Solidão,3
Mel na Minha Boca,3
Amigo Sem Roupa,3
Virou Religião / Poder de Sedução,3
Piece Of Your Heart,3
Alo Paixao,3
Beautiful Girls,3
Viva a Vida,3
Pesadão,3
Vergonha Na Cara,3
Medo da Pinga,3
Maria Chuteira,3
Além Do Céu,3
Eita Novinha,3
Viciar em mim (feat. Analaga),3
Fechado pra reforma,3
El Perdedor (feat. Bruninho & Davi),3
Pecado Original,3
A Estrada,3
Guerreiro Fiel,3
Me Diz,3
Berrante De Madalena,3
Só Dá Você na Minha Vida,3
Dia de Maldade,3
Paz Enlouquecida,3
Berimbau Metalizado,3
Para De Sumir,3
Mariana,3
Para Que Entre o Rei,3
Bendito dia (feat. Bruninho & Davi),3
A Gente Dá Risada,3
Status de Solteira,3
Harlem Shake,3
Papel de Carta,3
Papel de Bobo,3
Marca No Pescoço,3
De 38 Carregado,3
Surta Tchuca,3
Como Eu Te Amo / Tudo De Novo,3
Beijo Saliente,3
Vem Novinha,3
Fazer valer (Participação especial de Rincon Sapiência),3
Caso Encerrado,3
Dia De Comemorar,3
Dia De Maldade,3
Como Não Agradecer,3
Beijo de Língua,3
De Buenas,3
Maquina do Tempo,3
Caçando o Cara,3
Vem Pra Mim,3
Pedrita,3
Dia De Solteiro,3
Marca Evidente,3
Me Engana Que Eu Gosto,3
"Dias De Luta, Dias De Gloria",3
Feriado Nacional,3
A Gente Brigou,3
Alô (Alô Fala Comigo) [Ao Vivo],3
Coração Escriturado,3
Felicidade escondida,3
Passado É Passado,3
Coração Fajuto,3
Pare de Mentir,3
Pare um Pouco,3
Bem Feito,3
A Fumaça Já Subiu Pra Cuca,3
Me Abraca,3
Sucuri (Coração da Natureza),3
Parede Apanhando pra Cama (feat. DJ Yuri Martins),3
Ela Chegou,3
Hakearam,3
Paredão,3
Subaquistão,3
Party,3
Alô Fala Comigo,3
Feirinha da Pavuna (Confusão de Legumes),3
Feiticeira,3
Me Apaixonei (A Primeira Vez Que Eu Te Vi),3
Marvin,3
Além do Espelho,3
Coração Dodói,3
Belisca,3
Me Chama De Amor,3
Patricinha (feat. Thiago Brava),3
Patota de Cosme,3
Patience,3
Me Caiu Tão Bem (feat. Fernando & Sorocaba),3
"Para, Pensa e Volta",3
Bem Querer,3
Vendi meu peixe,3
Still Don't Know My Name,3
Vestida De Doida,3
Verão,3
De Bar em Bar,3
Amando Por Um,3
Parabéns pra você,3
HIGHEST IN THE ROOM,3
Bem Ou Mal,3
Paradinha bole bole,3
Paradise,3
Manoel,3
Surtada,3
Deixa O Vento Bater,3
Viola Abençoada,3
Varanda,3
Bilhete (Feat. Ana Gabriela),3
Diga Sim pra Mim (Acústico),3
Pagodão,3
Pagodão (Vai Entrar Na Sua Mente),3
Faz a Egypsia (ARE BABA),3
"Sou Feio, Mas Tô Na Moda ",3
Mec Mec Tranquilin,3
Sou Mais o Samba,3
Beijando o Céu,3
Altos e Baixos,3
Velha Porteira,3
Casa de caboclo,3
A Dança Da Sensual,3
Das Duas Uma,3
Pai & Filho,3
São Longuinho,3
Vidro Fumê,3
Have You Ever Seen The Rain,3
Pagodeira,3
Eduardo E Mônica,3
Sã Consciência,3
Festa no Apê (Dragostea Din Tei),3
Dignow,3
"Como ela vem (feat. Luccas Carlos, Xamã, PK e Orochi)",3
Vapo Vapo,3
Daqui pra Frente,3
Carência,3
Vapor Barato,3
Bebo Pa Carai,3
Pagode de Improviso,3
Dark Horse,3
Faz Mais uma Vez Comigo,3
Gravity (feat. Magga & Evokings),3
Casa Pequenininha,3
Cerne de Aroeira/ A Viola e o Violeiro/ Pagode na Praça/ Navalha na Carne,3
Ela Só Queria Amor,3
Pequena Palavra,3
Pagode do Grotão,3
Pagode do pai tomé,3
Man! I Feel Like A Woman!,3
Manchete,3
São Elas,3
Diga Sim,3
A Gente Nunca Conversou (Ei Moça),3
Dia De Baile (Baile Das Inocentes),3
Ei Gatinha (Ao Vivo),3
Peito Sadio,3
Dia De Chuva,3
Manivela,3
Vem Dançar O Mestiço,3
Deixa Isso Pra Lá,3
Vem Depressa (Microfonado),3
Coração Não Dança,3
Grupo bom,3
Sweet Munchies,3
Sweet Dreams,3
De Campo Grande à Cuiabá,3
Diferente Dos Iguais,3
Vem Meu Amor,3
Sussurrando,3
Suspiro da viúva,3
Coração Mordeu a Língua,3
Sou do Samba,3
Casinha no Interior,3
Vem Cá Menina,3
Paixão de um Homem,3
Alvará,3
Pelados Em Santos,3
Maneira Errada,3
Me Viro Com a Saudade,3
Sou Parangoleiro,3
Diga Sim,3
Big Girls Don't Cry (Personal),3
Casal Mais Famoso da Rua,3
Ego,3
Beijinho Gostoso,3
Velocidade do Esquecimento,3
Dez pras Seis,3
Paixão Proibida,3
Swish Swish,3
Como Eu Quero,3
A Gente Tá Se Amando,3
Swingueira,3
Paixão da minha vida,3
Paixão de Dartagnan,3
Sou Teu,3
Swing Da Cor,3
Mania de Fé,3
Tchau,3
Os 4 Cara Que a Bandida Se Amarra,3
Conto de Fadas,3
Não Quero Mais Sofrer,3
"Mulher Que Não Dá, Voa ",3
Garanhão da Madrugada / Paixão de Peão / É Problema Meu / Quebrando Tudo / É Disso Que o Velho Gosta (feat. Daniel),3
Brincando Com a Viola,3
Mulher Tipo A,3
Cama Preferida,3
Não Posso Acreditar,3
"Tá Tranquilo, Tá Favorável",3
Conto De Areia,3
There's Nothing Holdin' Me Back,3
Não Pare!,3
Não Pare de Lutar,3
Broken,3
Mulheres no Poder,3
The Underground,3
Brincadeirinha,3
Cama de Casal,3
A boba fui eu (Participação especial de Jão),3
